Date,open,high,low,close,volume
2024-09-10,2350.98,2395.0,2307.97,2324.36,364.631
2024-09-11,2325.37,2389.35,2278.8,2349.15,248.54840000000002
2024-09-12,2348.15,2374.62,2316.52,2353.0,113.3857
2024-09-13,2354.87,2454.61,2343.45,2414.93,256.8711
2024-09-14,2415.11,2429.65,2381.11,2407.58,107.4592
2024-09-15,2405.85,2415.5,2253.04,2308.96,399.0408
2024-09-16,2308.61,2321.75,2264.2,2310.74,101.7203
2024-09-17,2309.15,2399.46,2277.27,2301.85,491.3198
2024-09-18,2301.32,2442.58,2288.84,2431.21,305.9365
2024-09-19,2432.75,2571.47,2420.25,2543.87,444.3697
2024-09-20,2544.35,2585.84,2516.17,2555.02,372.31149999999997
2024-09-21,2554.62,2631.4,2551.54,2582.63,164.668
2024-09-22,2581.04,2684.85,2526.4,2646.78,295.6286
2024-09-23,2644.16,2701.0,2610.18,2636.46,228.9904
2024-09-24,2634.14,2671.26,2590.0,2625.54,245.8229
2024-09-25,2626.65,2636.31,2556.63,2626.99,193.8372
2024-09-26,2629.75,2675.83,2609.56,2652.31,249.0514
2024-09-27,2650.3,2725.69,2644.08,2672.98,131.9883
2024-09-28,2673.07,2682.81,2634.72,2653.08,89.3181
2024-09-29,2650.98,2670.59,2593.83,2626.9,192.5884
2024-09-30,2629.61,2656.12,2576.77,2631.76,136.7348
2024-10-01,2629.43,2633.97,2426.01,2459.93,479.8633
2024-10-02,2461.37,2477.85,2327.81,2352.47,153.0216
2024-10-03,2357.12,2392.99,2316.52,2386.4,93.8077
2024-10-04,2384.78,2440.03,2355.78,2417.86,113.2263
2024-10-05,2419.25,2429.68,2390.46,2427.99,55.8902
2024-10-06,2425.89,2508.24,2416.0,2472.16,178.5292
2024-10-07,2472.43,2518.28,2406.44,2439.01,219.2117
2024-10-08,2439.75,2471.76,2402.94,2439.62,100.1173
2024-10-09,2440.72,2468.72,2351.87,2405.47,117.2195
2024-10-10,2405.64,2425.08,2332.21,2416.73,113.9503
2024-10-11,2417.1,2467.66,2417.1,2453.47,192.0007
2024-10-12,2452.38,2484.85,2448.04,2461.42,146.5239
2024-10-13,2463.12,2542.06,2437.2,2532.5,121.44789999999999
2024-10-14,2533.86,2642.8,2533.86,2581.22,253.3113
