Date,open,high,low,close,volume
2024-09-18,246.31718364531451,276.41382571151655,238.19901592257938,252.6236114501953,11080.0
2024-09-19,285.5219873947665,314.628592333639,280.27488933706127,302.84735107421875,123970.0
2024-09-20,297.9962761734361,311.4605657906576,285.9180097051113,297.7388610839844,32450.0
2024-09-23,308.985512214906,326.31087702751483,300.3723187657079,319.7767333984375,79290.0
2024-09-24,319.430201302376,336.7060761434251,307.06485132468123,335.8150634765625,38990.0
2024-09-25,328.3403916545297,353.1404307753062,325.41984842789225,327.2018737792969,48980.0
2024-09-26,349.2793423359777,393.0382758084287,346.01228562983835,386.7021484375,131200.0
2024-09-27,407.9875694906099,450.36044679043414,397.6913594209648,434.817138671875,141520.0
2024-09-30,398.7803774560683,430.9560543679147,391.15723520785366,396.99835205078125,276890.0
2024-10-01,399.2753768542911,400.0674116227075,342.54719705695277,369.0797424316406,228970.0
2024-10-02,363.63463080894655,418.7788019173164,353.63544481539327,376.3069152832031,229920.0
2024-10-03,370.8617949464647,382.14802593937253,345.1212543391495,371.7528076171875,170280.0
2024-10-04,387.6921681755064,430.56005859375,373.6338601191798,430.56005859375,339730.0
2024-10-07,447.2913923121586,504.51461357005684,442.34128823516244,476.20001220703125,508290.0
2024-10-08,477.5860450531831,538.6703124821809,468.6263685761743,507.08868408203125,474090.0
2024-10-09,495.5054201512139,538.571325798722,469.33917714340873,490.3572998046875,353070.0
2024-10-10,506.19762854783323,506.19762854783323,432.63909438028963,463.0327453613281,372400.0
2024-10-11,485.1101881864088,606.7837677203273,481.64511541364874,606.2887573242188,515860.0
2024-10-14,675.9862295227283,688.0644960713546,542.5314299958308,544.2144775390625,636040.0
2024-10-15,571.2419946260583,593.5174623541109,478.9522555682454,500.75250244140625,709900.0
2024-10-16,534.3142312076687,536.0962565403166,490.1592980335783,503.7225646972656,319770.0
2024-10-17,492.2383629984444,525.8990708243691,458.6766330839304,498.2774658203125,304060.0
2024-10-18,520.1569661324604,627.3762094992587,518.1175256480155,612.327880859375,582330.0
2024-10-21,604.8037601649738,653.0177271178333,570.845996740444,629.6532592773438,600450.0
2024-10-22,617.3769438527074,642.721512471072,592.0324356604168,628.3662109375,333240.0
2024-10-23,603.9126712007164,648.463605961425,547.5804650773025,595.2005004882812,502850.0
2024-10-24,630.0492655165915,722.6162109375,622.426093220243,722.6162109375,721160.0
2024-10-25,722.7152206468926,779.1464091083623,672.0261410313746,709.7459716796875,873400.0
2024-10-28,772.2162374303608,862.1101155485775,762.4150071694684,836.963623046875,686380.0
2024-10-29,894.7807755646156,918.7392907048489,808.648967061036,852.4078979492188,988220.0
2024-10-30,774.9882930225775,837.6565994265336,727.6653094714201,782.116455078125,717280.0
2024-10-31,807.8570085372812,814.787154443851,716.9731071620524,759.2470092773438,710360.0
2024-11-01,765.7811216812813,829.746353813577,645.0975568089136,667.2740478515625,724670.0
2024-11-04,650.0476331176486,677.3722434536327,615.396905117218,628.6632080078125,388480.0
2024-11-05,683.7083709933654,741.5256124785452,641.2562723500936,653.4137573242188,512530.0
2024-11-06,842.8046853909779,844.1907386656792,738.0604980247874,820.7272338867188,765910.0
2024-11-07,811.5200550284745,970.2203758501826,792.0166333470878,906.4630126953125,646870.0
2024-11-08,942.3018128985971,964.2802873862504,851.71490705071,905.7700805664062,593920.0
2024-11-11,1069.222433212321,1442.6582198785811,1054.7681541189538,1366.921630859375,1028720.0
2024-11-12,1324.350844053428,1523.642089702334,1255.8414495044904,1489.684326171875,1122460.0
2024-11-13,1574.1330722609966,1720.6561506852906,1202.9742501090275,1253.3663330078125,1092470.0
2024-11-14,1358.5064607507138,1403.849460641196,1174.164640564498,1246.4361572265625,550860.0
2024-11-15,1311.1835379738616,1407.5124868255116,1212.7754488139572,1337.51806640625,504970.0
2024-11-18,1376.9210303111252,1707.7859461451721,1327.221911714913,1681.451416015625,839960.0
2024-11-19,1752.3369105830611,2256.6534366420215,1655.314866946259,2083.993896484375,1093420.0
2024-11-20,2420.10581869271,2794.0366223544024,2345.8542595182557,2541.680419921875,1245280.0
2024-11-21,3094.012996504019,3118.565561007734,1633.5343414802417,1826.6873779296875,1835600.0
2024-11-22,1894.899830922114,2370.6048302732506,1801.8378747535253,2071.12353515625,1042760.0
2024-11-25,2229.7248039006568,2237.4470145039636,1699.2717302299886,1848.6658935546875,987580.0
2024-11-26,1653.3348138634979,1808.9660426120624,1262.2765794466825,1399.097412109375,1351140.0
2024-11-27,1613.535931659837,1665.214968549835,1488.0012471643292,1593.9334716796875,792810.0
2024-11-29,1742.5355925086187,1831.3405311162155,1526.3150247993535,1570.27197265625,459600.0
2024-12-02,1618.5850624639497,1653.3347690685532,1433.055136662713,1473.052001953125,626700.0
2024-12-03,1370.8817963659292,1568.1237480449015,1336.6270997832328,1410.878662109375,509440.0
2024-12-04,1459.8846305533261,1677.095215720902,1344.4482307845246,1653.334716796875,572570.0
2024-12-05,1934.5005928308258,1963.112217376286,1455.3305381071207,1514.038818359375,884310.0
2024-12-06,1575.1230774309652,1641.1574158057851,1485.0311855100238,1574.133056640625,477670.0
2024-12-09,1549.6796518115068,1596.2106307696108,1311.7775982869775,1328.805908203125,428520.0
2024-12-10,1383.1580100509782,1415.4623929944653,1245.3471655684025,1402.0673828125,382930.0
2024-12-11,1465.2308160401003,1663.2349803698435,1463.2507743968029,1650.7607421875,454760.0
2024-12-12,1671.749128565923,1692.0445553283862,1459.7856956708235,1520.572998046875,403780.0
2024-12-13,1564.232931971325,1626.2082125739353,1470.378907712184,1620.3670654296875,359250.0
2024-12-16,1772.137279231374,1845.3988203839558,1603.8337387457125,1623.6341552734375,437316.0
2024-12-17,1655.314835172086,1677.0952935296136,1443.45037660341,1465.2308349609375,390903.0
2024-12-18,1426.6200521314468,1465.2308654785156,1076.1526694426666,1172.1846923828125,530972.0
2024-12-19,1262.276496999735,1282.0769126389464,990.0207819605764,1006.8511352539062,546492.0
2024-12-20,959.3301559570313,1237.5260009765625,947.4499063476562,1237.5260009765625,649819.0
2024-12-23,1189.0150646077159,1206.835440263785,1001.9011202189913,1025.66162109375,423179.0
2024-12-24,1090.012904561189,1188.0249640993886,1086.0528213475245,1174.1646728515625,316548.0
2024-12-26,1108.8232738646896,1123.6735855682343,1050.412047830746,1068.232421875,265279.0
2024-12-27,1067.2424364013673,1068.2324572143555,942.4998139648437,990.0208129882812,327425.0
2024-12-30,910.8191589647503,924.6794505142138,815.7771597684285,827.6574096679688,548614.0
2024-12-31,900.9189573589124,900.9189573589124,724.6952492161801,752.4158325195312,611401.0
2025-01-02,806.8669739519349,854.3879736448096,762.3160367398649,805.876953125,418658.0
2025-01-03,815.7771489162071,1030.6116650749655,810.8270448572496,1009.8212280273438,487667.0
2025-01-06,1074.17256851075,1267.2266246025438,988.2387751151048,1245.4461669921875,667220.0
2025-01-07,1158.3243151722388,1191.9850217669878,958.3401171681429,998.9309692382812,622801.0
2025-01-08,959.3301396075343,1010.8112203707869,850.4278533775769,945.4698486328125,535566.0
2025-01-10,927.649506340274,965.2702974191752,857.3580282718008,916.75927734375,425707.0
2025-01-13,808.846981358554,916.7592469253623,772.2162123129402,913.7891845703125,490851.0
2025-01-14,992.0008546142578,1057.3422282714844,927.6495017700196,990.0208129882812,532732.0
2025-01-15,1077.1426685967301,1136.5439187031675,1050.5110839619135,1090.012939453125,486779.0
2025-01-16,1077.1426366843034,1150.4041763117284,1002.8910762511023,1122.68359375,434029.0
2025-01-17,1232.5759229928776,1323.657838587532,1211.7854857375762,1299.8973388671875,625856.0
2025-01-21,1303.8574256384325,1360.2886126250617,1117.733510664989,1252.3763427734375,669500.0
2025-01-22,1223.665712596184,1264.2565655221092,1140.503965138191,1182.0848388671875,367546.0
2025-01-23,1144.4640497695111,1260.2964838724806,1138.523924943718,1154.3642578125,600994.0
2025-01-24,1186.0449657969498,1186.0449657969498,1016.7514022316088,1034.57177734375,457259.0
2025-01-27,928.6394939861736,1045.4619463213214,845.4777482560686,989.03076171875,610749.0
2025-01-28,972.2004427275432,997.940983981022,908.8391104112878,922.6994018554688,323208.0
