Date,btc_close,btc_high,btc_low,btc_volume,eth_close,spx_close,ndx_close,vix_close,gold_close,dxy_close,tnx_close,oc_hash_rate,oc_difficulty,oc_n_transactions,oc_miners_revenue,oc_n_unique_addresses,oc_transaction_fees_usd,oc_mempool_size,oc_estimated_transaction_volume_usd,oc_market_cap,oc_avg_block_size,oc_cost_per_transaction,cb_premium,cb_premium_ma3,cb_premium_z7
2023-11-12,36816.19,37399.0,36706.72,151.14395000000002,2045.18701171875,4415.240234375,13798.1103515625,14.170000076293945,1932.5999755859375,105.86000061035156,4.627999782562256,506083624.1310116,63233946844737.766,703327.0,44174930.492356926,880975.0,4545267.992356922,182196899.0,1674082856.514645,724729954893.75,1.7385089689440993,59.025513616117664,0.7329384164955594,0.5964468335552309,0.5643819000960055
2023-11-13,36268.17,37025.0,36193.3,246.75501,2055.265380859375,4411.5498046875,13767.740234375,14.760000228881836,1945.5,105.66000366210938,4.631999969482422,389037994.7160368,64678587803497.0,428507.0,31884004.88571462,670301.0,3973442.3857146194,224498687.0,3848545070.89366,714535404562.5,1.671679487603306,74.40719728199217,0.5721270193671201,0.4916350255699886,0.551969132398078
2023-11-14,36199.99,36688.83,35200.0,318.77568,1979.0526123046875,4495.7001953125,14094.3798828125,14.15999984741211,1961.800048828125,104.11000061035156,4.440999984741211,443696225.37862045,64678587803497.0,523422.0,34961118.48011874,745056.0,3673149.7301187394,236114738.0,3848545070.89366,714205585537.5,1.6433546956521738,66.79336841041977,-1.7842546365344343,-0.15972973355725162,-0.8302892035015491
2023-11-15,37250.0,37850.0,36000.0,335.47239,2060.408447265625,4502.8798828125,14103.83984375,14.180000305175781,1960.0999755859375,104.38999938964844,4.534999847412109,475848125.7683755,64678587803496.945,561942.0,38830543.630601875,770577.0,4931668.6306018885,225737294.0,4102614220.8767323,736744030237.5,1.6202989459459454,68.547674002563,1.7056375838926137,0.16450332224176653,1.2773121627981026
2023-11-16,36391.44,37321.05,35505.64,318.42849,1960.881591796875,4508.240234375,14113.669921875,14.319999694824219,1983.9000244140625,104.37000274658203,4.445000171661377,475848125.7683755,64678587803496.945,628426.0,45968659.957687706,813390.0,11745134.957687715,46526667.5,4524130270.562707,721483304575.0,1.6810763040540544,73.1488830151644,-0.6328136506826904,-0.23714356777483694,-0.762554232235927
2023-11-17,36419.43,36699.0,35868.57,207.37643,1961.28076171875,4514.02001953125,14125.48046875,13.800000190734863,1981.5999755859375,103.81999969482422,4.440999984741211,482278505.8463265,64678587803496.93,536644.0,43669781.8707609,760684.0,9122450.620760903,103772081.5,4171500786.0435615,712165719625.0,1.621066933333334,80.06354857419602,0.5792237824699538,0.5506825718932924,0.34733182617453146
2023-11-18,36439.3,36765.65,36345.2,119.39670000000001,1963.2850341796875,4514.02001953125,14125.48046875,13.800000190734863,1981.5999755859375,103.81999969482422,4.440999984741211,479063315.80735093,64678587803496.94,629266.0,46206459.47486679,748237.0,11748409.47486679,171555905.0,1616474690.918638,712852136475.0,1.6871649798657717,72.35111294726434,0.42698405293185243,0.12446472823970532,0.1773685178819539
2023-11-19,37155.64,37429.55,36400.0,204.22724,2013.2044677734375,4514.02001953125,14125.48046875,13.800000190734863,1981.5999755859375,103.81999969482422,4.440999984741211,546582306.6258367,64678587803496.82,710579.0,46808749.511597805,806772.0,7445443.261597778,194979304.0,1523180186.5402942,712368362475.0,1.7211151941176464,65.15440588562501,0.6339548989063382,0.5467209114360482,0.37731032345150467
2023-11-20,37180.94,37696.51,36704.26,249.64672,2022.2391357421875,4547.3798828125,14284.5302734375,13.40999984741211,1977.699951171875,103.47000122070312,4.421999931335449,533721546.46993476,64678587803496.84,640670.0,45344546.355345115,804527.0,6632827.605345135,199927701.0,4189953801.045328,733191993212.5,1.7177419397590374,70.77675926037604,0.7926104073753839,0.6178497864045248,0.48518933576796064
2023-11-21,36457.77,37400.69,35735.33,448.63528,1937.0667724609375,4538.18994140625,14199.98046875,13.350000381469727,1999.300048828125,103.58999633789062,4.418000221252441,488708885.9242776,64678587803496.92,522593.0,41691019.301160336,779702.0,6407931.80116032,212936538.5,5018074298.874251,727056645100.0,1.8117768881578944,79.77722491721156,-1.9361579164057414,-0.16986420337467303,-1.841869882031264
2023-11-22,37366.1,37740.0,36236.84,296.00307,2064.42529296875,4556.6201171875,14265.8603515625,12.850000381469727,1991.4000244140625,103.91999816894531,4.415999889373779,456556985.5345224,64678587803496.984,535829.0,38112934.25756094,777966.0,5627728.007560918,219149147.0,5032277994.118966,725302681250.0,1.6735000352112672,71.12891287623653,0.15578291553038484,-0.3292548644999908,0.15666671533301285
2023-11-23,37718.75,37850.0,36886.88,197.12984,2062.210693359375,4556.6201171875,14265.8603515625,12.850000381469727,1991.4000244140625,103.91999816894531,4.415999889373779,472632935.72940004,64678587803496.95,587706.0,42565103.66364608,771284.0,8264672.413646048,229387276.0,3787901261.3864956,732089427225.0,1.6712810816326533,72.42584500353252,-1.0994531897265871,-0.9599427302006479,-0.9948715935955187
2023-11-24,37659.07,38404.2,37518.0,239.09903,2081.152099609375,4559.33984375,14250.849609375,12.460000038146973,2002.199951171875,103.4000015258789,4.4720001220703125,540151926.5478858,64678587803496.836,623898.0,43175803.346235916,841609.0,3678253.3462359216,222408308.0,4748926595.785043,747951718062.5,1.751372083333334,69.20330462068466,0.23040930113249425,-0.23775365768790258,0.3396943401536289
2023-11-25,37676.89,37888.0,37619.8,70.26679,2084.4130859375,4559.33984375,14250.849609375,12.460000038146973,2002.199951171875,103.4000015258789,4.4720001220703125,511215216.1971062,64678587803496.88,617234.0,41000040.53691879,861295.0,3479684.2869187784,228607695.0,2730084336.6812563,740137343187.5,1.8285292389937093,66.42544081647931,0.34265036206544264,-0.1754645088428833,0.465619048982632
2023-11-26,37046.52,37746.97,36900.37,168.30424,2063.2861328125,4559.33984375,14250.849609375,12.460000038146973,2002.199951171875,103.4000015258789,4.4720001220703125,492891191.48160595,67912869716769.22,578484.0,37350394.614752516,817987.0,3049563.3647525217,235697458.5,2065071069.316657,736523097012.5,1.8263538082191775,64.56599424487543,1.1236413028808214,0.5655669886929195,1.090283049806286
2023-11-27,37262.15,37344.99,36720.09,161.85091,2027.4173583984375,4550.43017578125,14241.01953125,12.6899995803833,2011.800048828125,103.19999694824219,4.388999938964844,439166010.2949663,67957790298898.0,479487.0,33990153.118594855,759608.0,3363684.3685948607,263762903.0,5524499401.188489,724053496831.25,1.7804042538461542,69.60303130913078,-0.055069286125476055,0.4704074596069294,0.11984612190840899
2023-11-28,38111.62,38432.91,37139.7,297.13723,2049.338134765625,4554.89013671875,14281.759765625,12.6899995803833,2039.699951171875,102.75,4.335999965667725,496595411.64123106,67957790298898.0,447662.0,37326757.10887134,713884.0,2947957.1088713603,261670366.0,4427109260.402222,728436554687.5,1.7175090136054423,83.38156267199659,-0.7172615595978354,0.11710348571917006,-0.9808957929476175
2023-11-29,37881.5,38277.98,37575.0,212.07851,2029.92919921875,4550.580078125,14258.490234375,12.979999542236328,2047.0999755859375,102.7699966430664,4.270999908447266,459435210.7701186,67957790298898.0,360588.0,34687799.69065694,646160.0,2416024.6906569405,5166947.0,4699623330.221132,738944005593.75,1.5893472352941178,96.1978759433396,-0.04661906207516464,-0.27298330259949194,-0.020614511261061647
2023-11-30,38601.24,38829.55,37509.01,257.7776,2052.55615234375,4567.7998046875,14226.2197265625,12.920000076293945,2038.0999755859375,103.5,4.3520002365112305,452678810.6117344,67957790298898.0,411882.0,34288709.36377425,701654.0,2664284.3637742493,282514847.0,5759474247.362018,736326462187.5,1.7534804328358211,83.2488658493798,-2.2511452999955472,-1.0050086405561824,-1.937287765482075
2023-12-01,38751.95,38976.67,38216.99,187.61704,2087.139892578125,4594.6298828125,14305.0302734375,12.630000114440918,2071.0,103.2699966430664,4.22599983215332,570915813.3834561,67957790298898.0,496468.0,44330443.88131468,844580.0,3794187.63131471,265909228.5,5505329810.390505,758805062468.75,1.870475988165682,89.29164393538895,-0.12492274582310366,-0.8075623692979383,0.1167487841598918
2023-12-02,39494.29,39699.95,38714.85,181.61488,2165.7041015625,4594.6298828125,14305.0302734375,12.630000114440918,2071.0,103.2699966430664,4.22599983215332,429031410.0573902,67957790298898.0,429362.0,33852262.01674702,689877.0,2513230.7667470495,221085695.5,2035583551.111937,759102165881.25,1.6821237322834648,77.78052426945652,-0.038841057783299264,-0.8049697012006499,0.2577074665515474
2023-12-03,41615.0,42078.43,39428.57,459.34933,2193.691650390625,4594.6298828125,14305.0302734375,12.630000114440918,2071.0,103.2699966430664,4.22599983215332,557403013.066688,67957790298898.0,707876.0,46347878.82500001,777188.0,5604747.574999979,243827748.0,2543818325.3253436,774386338500.0,1.721297,65.47457298312135,-3.9173134687011952,-1.3603590907691991,-1.9202517300288562
2023-12-04,41732.43,42399.12,40918.3,300.31311,2243.2158203125,4569.77978515625,14185.490234375,13.079999923706055,2024.0999755859375,103.63999938964844,4.288000106811523,523621012.2747674,67957790298898.0,570395.0,46775809.09590795,763939.0,6266640.345907952,240302780.0,6631870125.654375,814666376300.0,1.6798850387096775,80.98977944134545,0.6105803088868721,-1.115191405865874,0.9622226086624519
2023-12-05,43844.11,44482.83,41686.68,574.02335,2293.841796875,4567.18017578125,14229.91015625,12.850000381469727,2018.5,104.05000305175781,4.171000003814697,466191610.9285027,67957790298898.0,514962.0,46391610.444179684,674260.0,10018729.19417969,208346314.5,7424874757.09328,835628085131.25,1.6038542101449267,90.08744420788268,0.5480325635530037,-0.9195668654204397,0.7638610305362128
2023-12-06,43183.09,44278.84,43092.17,261.71681,2231.661376953125,4549.33984375,14146.7099609375,12.970000267028809,2030.5,104.1500015258789,4.120999813079834,459435210.7701186,67957790298898.0,467795.0,50935074.8445154,642605.0,13072631.094515415,231556609.0,7687976484.593285,861808853037.5,1.5178013455882353,106.6667396370287,1.345341428786144,0.8346514337420068,1.0158171304693833
2023-12-07,43624.86,43926.37,42961.77,238.26694,2357.57958984375,4585.58984375,14339.990234375,13.0600004196167,2029.9000244140625,103.54000091552734,4.129000186920166,388493009.1070856,67957790298898.0,372050.0,38956627.59378403,647634.0,7599271.343784019,220988218.5,6360147723.127843,862324639837.5,1.6511541652173911,104.70804352582725,-0.7883349081234954,0.3683463614052176,-0.2624799555136527
2023-12-08,43826.83,44700.01,43495.6,269.20862999999997,2358.73193359375,4604.3701171875,14403.9697265625,12.350000381469727,1998.300048828125,104.01000213623047,4.244999885559082,456057010.69092655,67957790298898.0,411456.0,43486639.64278974,682971.0,6657358.392789728,228077986.5,5745064611.53081,857388622200.0,1.7802752814814806,105.68964759971841,0.8351961572397567,0.46406755930080196,0.5842095751996805
2023-12-09,43746.56,44127.69,43600.02,94.5662,2341.17529296875,4604.3701171875,14403.9697265625,12.350000381469727,1998.300048828125,104.01000213623047,4.244999885559082,530377412.4331516,67957790298898.0,587398.0,49983455.1733174,739198.0,6215198.923317413,228087127.0,3136020521.05905,858080125325.0,1.7251319808917192,84.02388274001366,-0.053284189659707354,-0.0021409801811484905,0.08434136367760148
2023-12-10,42350.18,44021.67,41698.97,224.13303000000002,2352.462646484375,4604.3701171875,14403.9697265625,12.350000381469727,1998.300048828125,104.01000213623047,4.244999885559082,469318617.5512489,67436283581404.43,536175.0,44686549.54716012,664453.0,5226068.297160152,234134399.5,2417173945.385429,856920200300.0,1.7631495714285716,80.73231899254785,3.408486103246787,1.396799356942279,1.9443720473030859
2023-12-11,41602.0,42391.18,40232.18,282.64722,2224.578857421875,4622.43994140625,14432.490234375,12.630000114440918,1978.0,104.0999984741211,4.238999843597412,528635575.20314026,67305906902031.14,525486.0,47227552.40644524,690909.0,5768771.156445255,250136434.0,8104950971.955435,808465491106.25,1.7876318164556964,89.87404499157968,-0.8951252343637311,0.8200255597411163,-1.0318079322283846
2023-12-12,41020.84,42050.0,40647.38,232.52248,2202.0380859375,4643.7001953125,14533.400390625,12.069999694824219,1977.800048828125,103.87000274658203,4.205999851226807,481794448.2864064,67305906902031.055,543162.0,42108188.76068561,688671.0,4723476.260685591,251918120.0,7010140693.86994,809018616800.0,1.6236592847222229,77.52418019059803,1.1129708704161176,1.208777246433058,0.27144640551688654
2023-12-13,43274.66,43440.76,40989.28,239.71417,2260.648681640625,4707.08984375,14733.9599609375,12.1899995803833,1982.300048828125,102.87000274658203,4.0329999923706055,498523422.18524003,67305906902031.086,587920.0,47685314.57453177,617899.0,8367333.32453176,276534261.5,3795478024.164756,841964292187.5,1.5409254161073833,79.95847347064901,-0.8991867296011166,-0.22711369784957658,-0.8219278188505815
2023-12-14,42759.68,43411.81,41503.81,254.20028,2316.5791015625,4719.5498046875,14761.5595703125,12.479999542236328,2030.199951171875,101.95999908447266,3.930000066757202,488486037.84593976,67305906902031.07,570985.0,53487706.78018544,573978.0,14334881.780185414,220944998.0,4329637461.03691,831226724062.5,1.5073960068493146,93.67620301791717,0.6269691447644054,0.28025109519313557,0.02442208291637006
2023-12-15,42339.4,42796.59,41624.6,139.48695,2219.33740234375,4719.18994140625,14813.919921875,12.279999732971191,2021.0999755859375,102.55000305175781,3.927999973297119,545364549.1019738,67305906902031.164,632636.0,61874809.91705933,706714.0,18067378.667059362,90822117.5,5301820215.25496,825504516375.0,1.637462042944785,97.0684225325866,-0.9577603839449828,-0.4099926562605645,-0.817569319334441
2023-12-16,41950.01,42699.99,41700.0,95.68138,2226.926513671875,4719.18994140625,14813.919921875,12.279999732971191,2021.0999755859375,102.55000305175781,3.927999973297119,508560806.52454,67305906902031.1,638144.0,63958242.19172744,636391.0,23751885.941727452,100252040.5,3552822420.327068,828974424875.0,1.6690960921052622,100.22540710517914,0.684815093011894,0.11800795127710566,0.15530263029426747
2023-12-17,41091.62,42407.93,40533.7,144.34838,2196.481201171875,4719.18994140625,14813.919921875,12.279999732971191,2021.0999755859375,102.55000305175781,3.927999973297119,501869216.9650066,67305906902031.09,616808.0,64128658.064254284,570690.0,23704714.31425428,100112455.0,2288390935.236568,829162526400.0,1.6647040599999998,101.13701973775154,0.6277922359838669,0.11828231501692617,0.6401088552615323
2023-12-18,42990.57,43268.11,40889.02,183.75309,2217.2734375,4740.56005859375,14904.8095703125,12.5600004196167,2026.300048828125,102.51000213623047,3.9539999961853027,562093523.0008074,67305906902031.19,640936.0,59706278.14765298,715198.0,16173259.397652986,121267611.0,4292902117.405886,832521633825.0,1.6657721190476187,93.1548206804626,-0.7921737255402701,0.17347786781849703,-0.9476455148956695
2023-12-19,42883.85,43035.03,41818.34,204.59468,2177.87255859375,4768.3701171875,15003.2197265625,12.529999732971191,2038.4000244140625,102.16999816894531,3.921999931335449,542018754.3222071,67305906902031.164,662880.0,62467181.336199895,684666.0,18744837.58619992,175820948.0,5265539890.764674,835189724868.75,1.6932824012345673,93.16882460024475,-1.4402391576315965,-0.5348735490626665,-1.2383558107189012
2023-12-20,43935.81,44266.37,42761.45,298.09106,2201.911376953125,4698.35009765625,14777.9404296875,13.670000076293945,2034.5,102.41000366210938,3.877000093460083,485140243.06617314,67305906902031.06,582506.0,57630882.3453147,659068.0,18436669.845314708,194927381.0,7190126134.124825,859162834812.5,1.6639667448275859,98.93611798902448,-0.5941394957780473,-0.9421841263166378,-0.3718754216627341
2023-12-21,43762.07,44250.0,43400.0,259.52894,2239.54248046875,4746.75,14963.8701171875,13.649999618530273,2039.0999755859375,101.83999633789062,3.8940000534057617,488486037.84593976,67305906902031.07,588137.0,59081092.58587713,699086.0,18061880.085877124,203432012.5,4308624956.614696,862576162962.5,1.7028045616438365,98.28583979085055,0.25878574756632855,-0.5918643019477717,0.686942665947566
2023-12-22,43555.23,44000.0,43316.8,170.3759,2326.52490234375,4754.6298828125,14992.9697265625,13.029999732971191,2057.10009765625,101.69999694824219,3.9010000228881836,562093523.0008074,67305906902031.19,625531.0,60254531.70180586,772558.0,14228006.701805843,195382405.0,5791592267.206111,853643182875.0,1.7013262500000004,96.32541265229999,1.0526864397226232,0.23911089717030162,1.1746484953372518
2023-12-23,43630.15,43928.28,43435.86,140.41762,2309.04638671875,4754.6298828125,14992.9697265625,13.029999732971191,2057.10009765625,101.69999694824219,3.9010000228881836,560327733.6667341,70449192118839.66,608479.0,53244333.618783,683793.0,8957002.368783003,191264962.0,2403694866.5846877,857161232125.0,1.7698813437500003,86.33329596222495,0.22048973015219311,0.5106539724803817,0.3602491448448351
2023-12-24,43201.18,43882.84,42759.01,170.48839,2265.692138671875,4754.6298828125,14992.9697265625,13.029999732971191,2057.10009765625,101.69999694824219,3.9010000228881836,612085087.5512694,72006146478567.25,723459.0,56344289.0489318,731313.0,8001101.5489318045,201832694.5,2431478043.575155,856228107993.75,1.7910904444444442,75.71844270137544,-0.40774349219165185,0.2884775592277216,-0.20076321005882936
2023-12-25,42707.28,43739.17,42333.59,143.64937,2272.561767578125,4754.6298828125,14992.9697265625,13.029999732971191,2057.10009765625,101.69999694824219,3.9010000228881836,497542848.9451839,72006146478567.08,535741.0,45016232.312319785,572121.0,7330451.06231978,206693567.0,2721717821.8728905,852854519175.0,1.8437250647482017,84.02611021430091,2.066134860379775,0.6262936994467722,1.657190844020654
2023-12-26,43007.72,43202.85,41788.0,154.87544,2231.46533203125,4774.75,15074.5703125,12.989999771118164,2058.199951171875,101.47000122070312,3.885999917984009,497542848.9451839,72006146478567.08,553693.0,44429205.61532214,582914.0,7179386.865322138,209448632.0,5681935907.609517,837117751556.25,1.765703942446043,80.24158805569539,-1.1444224432264771,0.17132297498721547,-1.2497139953567666
2023-12-27,43055.0,43723.42,42721.23,209.34157,2378.739990234375,4781.580078125,15099.1796875,12.430000305175781,2081.89990234375,100.98999786376953,3.7890000343322754,461748399.3807821,72006146478567.0,545556.0,46783050.714829125,647166.0,11693194.464829136,26651394.0,6902847757.699894,843905682750.0,1.6756227054263566,84.33800553953357,0.9741028916502182,0.6319384362678387,0.5168461326724186
2023-12-28,42850.2,43122.66,42147.96,150.19607,2347.566162109375,4783.35009765625,15095.1396484375,12.470000267028809,2073.89990234375,101.2300033569336,3.8499999046325684,433112839.72926086,72006146478567.0,417180.0,42422981.18148732,593042.0,9964506.181487307,39616781.0,4984776519.626013,830399652200.0,1.6997615454545456,101.68987291214181,-0.6276983537999681,-0.2660059684587422,-0.8288550363269113
2023-12-29,41899.99,43098.35,41296.35,224.33727,2300.690673828125,4769.830078125,15011.349609375,12.449999809265137,2062.39990234375,101.33000183105469,3.865999937057495,540496188.4224659,72006146478567.16,581449.0,49093691.46371118,703116.0,8987985.213711184,74294181.0,7532430670.960343,819209177500.0,1.6811392516556285,84.43335780732477,0.3901194248495027,0.24550798756658443,0.1668733675064174
2023-12-30,42523.41,42858.4,41873.95,157.15709,2292.0654296875,4769.830078125,15011.349609375,12.449999809265137,2062.39990234375,101.33000183105469,3.865999937057495,519019518.6838249,72006146478567.12,533823.0,49356320.35824165,599027.0,11148307.85824163,48614109.0,4140609952.7479687,829026700500.0,1.6254269241379316,92.45821247537414,-0.8992223342389629,-0.3789337543964759,-0.8206235660094726
2023-12-31,42666.4,42773.73,42117.0,149.09539,2281.47119140625,4769.830078125,15011.349609375,12.449999809265137,2062.39990234375,101.33000183105469,3.865999937057495,558393413.2046669,72006146478567.17,731351.0,56442917.34532426,690255.0,15052804.845324265,67539921.0,5775726137.874888,836148060550.0,1.6993242948717966,77.17623595964764,-0.8867399171244909,-0.4652809421713169,-0.722646748883077
2024-01-01,45406.03,45889.62,42590.34,336.26646,2352.327880859375,4769.830078125,15011.349609375,12.449999809265137,2062.39990234375,101.33000183105469,3.865999937057495,554813968.2482265,72006146478567.17,657752.0,50875146.64536134,624628.0,9397140.395361349,135310782.5,3128005996.2158074,835840702100.0,1.6536402903225809,77.34700410696028,-2.610336116150212,-1.4654327891712218,-1.675032049218874
2024-01-02,43970.13,45798.99,43750.97,300.02426,2355.83642578125,4742.830078125,14765.9404296875,13.199999809265137,2064.39990234375,102.19999694824219,3.946000099182129,468907289.29366255,72006146478567.02,367319.0,43517765.64175245,550846.0,6452515.641752461,153128495.5,6587808088.354585,879318174350.0,1.7184554809160302,118.47403930031513,2.280343496823879,-0.40557751215027443,1.5756987908448796
2024-01-03,43160.16,44078.66,42045.02,347.02886,2210.761962890625,4704.81005859375,14592.2099609375,14.039999961853027,2034.199951171875,102.45999908447266,3.9070000648498535,565552303.117547,72006146478567.19,502749.0,49942736.51560193,677059.0,6429705.26560192,180201840.5,5809292836.613322,872547916800.0,1.7714657531645563,99.3393055294032,-0.6898028181545229,-0.3399318124936184,-0.17125149080093663
2024-01-04,43734.62,44689.98,43093.58,347.16961,2269.0380859375,4688.68017578125,14510.2998046875,14.130000114440918,2042.300048828125,102.41999816894531,3.990999937057495,608505642.5948291,72006146478567.25,482557.0,51742209.323741384,675009.0,5546796.823741367,222430194.0,6758590235.967164,861944600000.0,1.782401741176469,107.22507252768354,1.0487572545502815,0.8797659777398793,0.7849686058365193
2024-01-05,43656.24,44294.62,43118.92,209.54654,2268.647216796875,4697.240234375,14524.0703125,13.350000381469727,2042.4000244140625,102.41000366210938,4.041999816894531,493963403.98874366,72006146478567.08,420884.0,42917989.38384478,645934.0,5121601.883844779,271469940.0,5502551749.201209,862408807850.0,1.7745511666666665,101.97106419784258,1.2148320606630314,0.5245954990195968,0.7764989394639693
2024-01-06,44037.22,44243.5,43545.15,154.0237,2241.624755859375,4697.240234375,14524.0703125,13.350000381469727,2042.4000244140625,102.41000366210938,4.041999816894531,509059003.5142141,73146570446681.67,382140.0,42219253.582897715,572161.0,3830947.3328977297,282885960.5,3514058610.2708097,859085082500.0,1.8479592000000018,110.48111577667272,-0.10168670956068261,0.7206342018842102,-0.08500232774103136
2024-01-07,44300.0,44454.29,43289.84,226.61102,2222.865966796875,4697.240234375,14524.0703125,13.350000381469727,2042.4000244140625,102.41000366210938,4.041999816894531,429363547.6531167,73197634206448.0,348688.0,35888603.51598232,510040.0,3364978.51598233,307231003.0,2570531899.6750402,863029802500.0,1.776827237288136,102.92468773224867,-0.7894356659142239,0.10790322839604179,-0.5194833735993036
2024-01-08,46619.92,47110.0,44274.1,416.37073,2333.03271484375,4763.5400390625,14843.76953125,13.079999923706055,2026.5999755859375,102.20999908447266,4.001999855041504,447556918.3163843,73197634206448.0,414359.0,40680377.09676569,534011.0,5712745.846765681,326451054.5,5368278467.614525,856257582950.0,1.6502389268292694,96.58920076445723,0.8047632857370847,-0.028786363245940454,0.2382996893172111
2024-01-09,45582.31,47500.0,45416.18,347.85513000000003,2344.8271484375,4756.5,14857.7099609375,12.760000228881836,2026.4000244140625,102.56999969482422,4.019000053405762,553078468.1633366,73197634206448.0,468088.0,49538486.491604716,618468.0,5229767.741604699,322692374.5,7313080325.294907,912916950400.0,1.7541163026315794,105.831566909651,1.1885531909199074,0.4012936035809229,0.9088131040160926
2024-01-10,47016.23,47650.5,44831.18,466.94337,2582.103515625,4783.4501953125,14969.650390625,12.6899995803833,2021.699951171875,102.36000061035156,4.03000020980835,483943659.64291966,73197634206448.0,383774.0,41930208.961562425,605995.0,3850590.2115624305,332350016.0,8570243218.40498,897524068531.25,1.7924143308270677,109.25755512765957,-0.7446790182879457,0.41621248612301565,-1.245694773370803
