Date,open,high,low,close,volume
2023-11-01,42.96200180053711,43.0,41.236000061035156,42.66699981689453,7522000.0
2023-11-02,44.04800033569336,45.404998779296875,42.400001525878906,45.362998962402344,11843000.0
2023-11-03,44.49800109863281,46.41899871826172,44.13999938964844,45.39500045776367,9453000.0
2023-11-06,46.10200119018555,47.29899978637695,45.10100173950195,45.9630012512207,7827000.0
2023-11-07,45.400001525878906,47.48699951171875,44.900001525878906,47.35499954223633,7248000.0
2023-11-08,46.90800094604492,47.86000061035156,45.8489990234375,47.45000076293945,7894000.0
2023-11-09,49.82899856567383,53.520999908447266,48.5890007019043,49.40700149536133,21139000.0
2023-11-10,50.400001525878906,51.332000732421875,49.45399856567383,50.917999267578125,9458000.0
2023-11-13,50.20000076293945,50.689998626708984,48.676998138427734,50.487998962402344,9251000.0
2023-11-14,50.66999816894531,50.69900131225586,46.0,48.0,16619000.0
2023-11-15,48.63399887084961,50.928001403808594,48.06700134277344,50.595001220703125,14502000.0
2023-11-16,49.400001525878906,50.277000427246094,48.297000885009766,48.90800094604492,11464000.0
2023-11-17,49.26499938964844,49.590999603271484,48.3390007019043,48.62200164794922,7497000.0
2023-11-20,49.20100021362305,51.25199890136719,49.20100021362305,50.85300064086914,10592000.0
2023-11-21,49.79899978637695,50.31399917602539,48.452999114990234,49.30400085449219,7956000.0
2023-11-22,49.400001525878906,50.944000244140625,48.108001708984375,50.78799819946289,7331000.0
2023-11-24,51.0,52.67900085449219,50.553001403808594,52.02399826049805,9074000.0
2023-11-27,50.57500076293945,51.47999954223633,49.529998779296875,49.53799819946289,10555000.0
2023-11-28,50.512001037597656,51.527000427246094,49.82500076293945,50.58700180053711,8877000.0
2023-11-29,50.79800033569336,51.349998474121094,49.70000076293945,50.709999084472656,6569000.0
2023-11-30,49.79999923706055,50.499000549316406,48.73099899291992,49.83000183105469,7405000.0
2023-12-01,50.35300064086914,52.97999954223633,50.33700180053711,52.768001556396484,14041000.0
2023-12-04,56.70000076293945,57.777000427246094,55.0,56.321998596191406,17530000.0
2023-12-05,56.599998474121094,58.9900016784668,56.3380012512207,57.75,14468000.0
2023-12-06,58.512001037597656,58.654998779296875,56.61399841308594,56.888999938964844,9566000.0
2023-12-07,55.720001220703125,57.805999755859375,55.209999084472656,57.10900115966797,5736000.0
2023-12-08,57.347999572753906,59.93899917602539,57.28099822998047,59.93899917602539,9531000.0
2023-12-11,57.4109992980957,57.78799819946289,54.61800003051758,55.58000183105469,13411000.0
2023-12-12,56.0,56.696998596191406,54.9010009765625,55.832000732421875,7119000.0
2023-12-13,55.75899887084961,58.599998474121094,55.229000091552734,58.599998474121094,9700000.0
2023-12-14,58.79999923706055,59.0,57.564998626708984,58.23699951171875,9167000.0
2023-12-15,57.5,57.52299880981445,56.46500015258789,57.04100036621094,9880000.0
2023-12-18,56.11000061035156,57.900001525878906,55.900001525878906,57.189998626708984,8503000.0
2023-12-19,58.349998474121094,59.04100036621094,56.45100021362305,57.130001068115234,8738000.0
2023-12-20,58.97700119018555,59.957000732421875,57.209999084472656,57.34700012207031,13785000.0
2023-12-21,58.810001373291016,59.13199996948242,57.439998626708984,58.19499969482422,7159000.0
