,px_open,px_high,px_low,px_close,px_volume,cl_open,cl_high,cl_low,cl_close,cl_volume,bz_open,bz_high,bz_low,bz_close,bz_volume,xom_open,xom_high,xom_low,xom_close,xom_volume,dxy_open,dxy_high,dxy_low,dxy_close,dxy_volume,spx_open,spx_high,spx_low,spx_close,spx_volume,vix_open,vix_high,vix_low,vix_close,vix_volume
2023-08-28 16:00:00,43.994998931884766,44.102500915527344,43.9900016784668,44.0525016784668,1037288.0,,,,,,,,,,,109.08000183105469,109.43499755859375,109.02999877929688,109.31999969482422,853979.0,,,,,,4418.3701171875,4438.14013671875,4416.669921875,4433.39013671875,147701684.0,,,,,
2023-08-28 17:00:00,44.05500030517578,44.07500076293945,43.83440017700195,43.939849853515625,1508695.0,,,,,,,,,,,109.33000183105469,109.38999938964844,108.66999816894531,109.07499694824219,775181.0,,,,,,4433.39990234375,4435.2998046875,4415.169921875,4418.43017578125,149152401.0,,,,,
2023-08-28 18:00:00,43.939998626708984,44.04499816894531,43.92250061035156,43.99494934082031,1626157.0,,,,,,,,,,,109.07140350341797,109.3499984741211,108.94000244140625,109.1500015258789,921174.0,,,,,,4418.4599609375,4429.2998046875,4416.31982421875,4424.52001953125,167910896.0,,,,,
2023-08-28 19:00:00,43.9900016784668,44.130001068115234,43.970001220703125,44.08000183105469,1938264.0,,,,,,,,,,,109.13999938964844,109.48999786376953,109.08000183105469,109.16000366210938,2071922.0,,,,,,4424.35009765625,4439.56005859375,4422.759765625,4433.2001953125,268192000.0,,,,,
2023-08-29 13:00:00,44.25,44.25,43.77000045776367,43.904998779296875,3250190.0,,,,,,,,,,,109.51000213623047,109.58000183105469,108.41999816894531,108.91000366210938,1771330.0,,,,,,4432.75,4466.85986328125,4431.68017578125,4465.85009765625,349067421.0,,,,,
2023-08-29 14:00:00,43.904998779296875,44.032501220703125,43.82749938964844,44.00004959106445,2048568.0,,,,,,,,,,,108.91000366210938,109.31999969482422,108.76000213623047,109.2750015258789,907128.0,,,,,,4465.85986328125,4475.66015625,4461.52001953125,4474.58984375,250160132.0,,,,,
2023-08-29 15:00:00,44.002498626708984,44.07490158081055,43.939998626708984,44.05500030517578,1332957.0,,,,,,,,,,,109.27999877929688,109.45999908447266,109.05999755859375,109.37000274658203,752177.0,,,,,,4474.6201171875,4490.169921875,4474.52001953125,4489.10009765625,192840441.0,,,,,
2023-08-29 16:00:00,44.057498931884766,44.21849822998047,43.98749923706055,44.19504928588867,1093423.0,,,,,,,,,,,109.37999725341797,109.76000213623047,109.18000030517578,109.64029693603516,914560.0,,,,,,4489.18994140625,4490.22998046875,4481.91015625,4488.7900390625,159097338.0,,,,,
2023-08-29 17:00:00,44.20000076293945,44.255001068115234,44.10499954223633,44.165000915527344,1521036.0,,,,,,,,,,,109.63999938964844,109.88999938964844,109.58000183105469,109.7750015258789,934029.0,,,,,,4488.83984375,4493.490234375,4483.5400390625,4489.75,173116668.0,,,,,
2023-08-29 18:00:00,44.165000915527344,44.234500885009766,44.11249923706055,44.227500915527344,1371280.0,,,,,,,,,,,109.77999877929688,110.0199966430664,109.70999908447266,109.9800033569336,977070.0,,,,,,4489.72021484375,4498.58984375,4488.22998046875,4497.990234375,207339000.0,,,,,
2023-08-29 19:00:00,44.224998474121094,44.23249816894531,44.17499923706055,44.20500183105469,2459014.0,,,,,,,,,,,109.9749984741211,109.98999786376953,109.69000244140625,109.80000305175781,1841191.0,,,,,,4497.9501953125,4500.14013671875,4493.5498046875,4497.68017578125,298074000.0,,,,,
2023-08-30 13:00:00,44.40999984741211,44.497501373291016,44.23500061035156,44.334999084472656,2878811.0,,,,,,,,,,,110.44000244140625,110.77999877929688,109.9800033569336,110.30000305175781,1925545.0,,,,,,4500.33984375,4521.35009765625,4493.58984375,4498.1298828125,361044141.0,,,,,
2023-08-30 14:00:00,44.334999084472656,44.48500061035156,44.334999084472656,44.39500045776367,3125706.0,,,,,,,,,,,110.30999755859375,110.74500274658203,110.30999755859375,110.69999694824219,1408818.0,,,,,,4498.259765625,4512.06982421875,4498.259765625,4510.22998046875,217063346.0,,,,,
2023-08-30 15:00:00,44.400001525878906,44.5099983215332,44.35499954223633,44.41004943847656,1848368.0,,,,,,,,,,,110.70500183105469,111.05999755859375,110.63999938964844,110.8499984741211,1292577.0,,,,,,4510.169921875,4519.5400390625,4509.490234375,4518.4599609375,174085982.0,,,,,
2023-08-30 16:00:00,44.412498474121094,44.470001220703125,44.375,44.38249969482422,1308258.0,,,,,,,,,,,110.86000061035156,111.0,110.79889678955078,110.87999725341797,865611.0,,,,,,4518.64013671875,4521.64990234375,4515.02978515625,4515.2099609375,148050424.0,,,,,
2023-08-30 17:00:00,44.38249969482422,44.439998626708984,44.35499954223633,44.395050048828125,1385766.0,,,,,,,,,,,110.87999725341797,111.03250122070312,110.80999755859375,110.91000366210938,965287.0,,,,,,4515.18017578125,4519.18994140625,4505.8798828125,4506.830078125,167091107.0,,,,,
2023-08-30 18:00:00,44.39500045776367,44.467498779296875,44.377498626708984,44.43785095214844,1528648.0,,,,,,,,,,,110.91500091552734,111.12999725341797,110.77999877929688,111.0250015258789,1233405.0,,,,,,4506.85009765625,4519.22998046875,4506.6298828125,4514.509765625,187426000.0,,,,,
2023-08-30 19:00:00,44.4375,44.459999084472656,44.380001068115234,44.40999984741211,1614829.0,,,,,,,,,,,111.0250015258789,111.13999938964844,110.83000183105469,110.88999938964844,2357711.0,,,,,,4514.47021484375,4517.06005859375,4510.8798828125,4515.14013671875,277639000.0,,,,,
2023-08-31 13:00:00,44.595001220703125,44.66999816894531,44.13999938964844,44.404998779296875,3265888.0,,,,,,,,,,,111.12000274658203,111.4000015258789,110.61499786376953,110.87000274658203,1886189.0,,,,,,4517.009765625,4530.89013671875,4517.009765625,4530.18017578125,0.0,,,,,
2023-08-31 14:00:00,44.40999984741211,44.505001068115234,44.334999084472656,44.407501220703125,2531156.0,,,,,,,,,,,110.87000274658203,111.31999969482422,110.76000213623047,110.94000244140625,1352430.0,,,,,,4530.8798828125,4532.259765625,4520.41015625,4525.18017578125,217774232.0,,,,,
2023-08-31 15:00:00,44.40999984741211,44.41999816894531,44.279998779296875,44.35499954223633,1512301.0,,,,,,,,,,,110.94000244140625,111.24530029296875,110.66999816894531,110.94999694824219,822858.0,,,,,,4525.0,4526.47021484375,4515.740234375,4517.919921875,171585856.0,,,,,
2023-08-31 16:00:00,44.349998474121094,44.474998474121094,44.2400016784668,44.459999084472656,1061950.0,,,,,,,,,,,110.94000244140625,111.24500274658203,110.63999938964844,111.20999908447266,943227.0,,,,,,4517.919921875,4521.93017578125,4508.1201171875,4521.740234375,159426373.0,,,,,
2023-08-31 17:00:00,44.46500015258789,44.55500030517578,44.442501068115234,44.529998779296875,1325023.0,,,,,,,,,,,111.22000122070312,111.4166030883789,111.13999938964844,111.36000061035156,1146634.0,,,,,,4521.68994140625,4526.0498046875,4515.8798828125,4524.02978515625,155320795.0,,,,,
2023-08-31 18:00:00,44.529998779296875,44.53499984741211,44.36000061035156,44.442501068115234,1293201.0,,,,,,,,,,,111.36000061035156,111.37999725341797,110.80999755859375,111.04499816894531,1096723.0,,,,,,4524.02001953125,4524.3701171875,4512.509765625,4516.0498046875,199382000.0,,,,,
2023-08-31 19:00:00,44.442501068115234,44.494998931884766,44.39500045776367,44.44499969482422,2608500.0,,,,,,,,,,,111.05000305175781,111.30000305175781,110.88999938964844,111.13999938964844,2695405.0,,,,,,4516.0400390625,4520.85986328125,4508.27978515625,4508.27978515625,368394000.0,,,,,
2023-09-01 13:00:00,44.95000076293945,45.349998474121094,44.939998626708984,45.21500015258789,5663707.0,,,,,,,,,,,112.19999694824219,113.22000122070312,112.19999694824219,112.79000091552734,3302365.0,,,,,,4530.60009765625,4541.25,4516.81005859375,4530.7998046875,0.0,,,,,
2023-09-01 14:00:00,45.209999084472656,45.209999084472656,45.07500076293945,45.119998931884766,2684296.0,,,,,,,,,,,112.77999877929688,112.8499984741211,112.37000274658203,112.62000274658203,1862676.0,,,,,,4530.919921875,4530.919921875,4511.33984375,4512.7900390625,244543914.0,,,,,
2023-09-01 15:00:00,45.125,45.29999923706055,45.029850006103516,45.29499816894531,1724523.0,,,,,,,,,,,112.62000274658203,113.29499816894531,112.31999969482422,113.27999877929688,1215962.0,,,,,,4512.7900390625,4514.08984375,4501.35009765625,4510.14013671875,197230162.0,,,,,
2023-09-01 16:00:00,45.29499816894531,45.3650016784668,45.224998474121094,45.342498779296875,1793403.0,,,,,,,,,,,113.27999877929688,113.58000183105469,113.08999633789062,113.50499725341797,1315437.0,,,,,,4510.1201171875,4513.990234375,4505.7001953125,4508.18017578125,160886328.0,,,,,
2023-09-01 17:00:00,45.3448486328125,45.39500045776367,45.29499816894531,45.337501525878906,1224764.0,,,,,,,,,,,113.50499725341797,113.66000366210938,113.36000061035156,113.5250015258789,1419557.0,,,,,,4508.18017578125,4512.27978515625,4504.0,4505.75,160556290.0,,,,,
2023-09-01 18:00:00,45.334999084472656,45.41749954223633,45.31999969482422,45.34000015258789,1412687.0,,,,,,,,,,,113.5199966430664,113.81999969482422,113.44010162353516,113.61000061035156,1389811.0,,,,,,4505.77001953125,4514.39990234375,4503.52978515625,4514.2900390625,195756000.0,,,,,
2023-09-01 19:00:00,45.34000015258789,45.38999938964844,45.29499816894531,45.3650016784668,2828506.0,,,,,,,,,,,113.6050033569336,113.79000091552734,113.38999938964844,113.5199966430664,2399706.0,,,,,,4514.31005859375,4516.85986328125,4510.080078125,4514.9501953125,299103000.0,,,,,
2023-09-05 13:00:00,45.625,46.025001525878906,45.58000183105469,45.834999084472656,6846809.0,,,,,,,,,,,114.0999984741211,115.82499694824219,114.0999984741211,114.72000122070312,4862318.0,,,,,,4510.06005859375,4512.10009765625,4496.259765625,4502.83984375,0.0,,,,,
2023-09-05 14:00:00,45.84000015258789,45.86000061035156,45.60499954223633,45.84000015258789,3684539.0,,,,,,,,,,,114.7300033569336,114.76000213623047,113.73500061035156,114.31999969482422,2743712.0,,,,,,4502.83984375,4514.2900390625,4496.56005859375,4507.1298828125,260678079.0,,,,,
2023-09-05 15:00:00,45.84000015258789,46.07500076293945,45.80500030517578,46.03499984741211,2738290.0,,,,,,,,,,,114.31999969482422,114.97000122070312,114.19000244140625,114.7300033569336,2114802.0,,,,,,4507.080078125,4510.85009765625,4502.97021484375,4507.97021484375,199590966.0,,,,,
2023-09-05 16:00:00,46.03499984741211,46.05500030517578,45.9275016784668,45.94499969482422,2340069.0,,,,,,,,,,,114.7300033569336,114.79499816894531,114.43000030517578,114.4800033569336,1522041.0,,,,,,4507.9501953125,4510.77001953125,4499.97021484375,4500.02001953125,173808519.0,,,,,
2023-09-05 17:00:00,45.939998626708984,45.959999084472656,45.74454879760742,45.775001525878906,2337011.0,,,,,,,,,,,114.4800033569336,114.53500366210938,114.05999755859375,114.2300033569336,1111342.0,,,,,,4500.02001953125,4508.2998046875,4498.9501953125,4507.759765625,176123000.0,,,,,
2023-09-05 18:00:00,45.775001525878906,45.79499816894531,45.6150016784668,45.6349983215332,2221413.0,,,,,,,,,,,114.2300033569336,114.26499938964844,113.68000030517578,113.76499938964844,1363954.0,,,,,,4507.740234375,4510.06982421875,4500.68017578125,4502.22998046875,209806000.0,,,,,
2023-09-05 19:00:00,45.6349983215332,45.73500061035156,45.599998474121094,45.6150016784668,3550376.0,,,,,,,,,,,113.76000213623047,113.91999816894531,113.5,113.54000091552734,2444416.0,,,,,,4502.259765625,4507.759765625,4496.009765625,4496.68017578125,330986000.0,,,,,
2023-09-06 13:00:00,45.52000045776367,45.875,45.470001220703125,45.64500045776367,3877991.0,,,,,,,,,,,113.4800033569336,114.54499816894531,113.41999816894531,114.07990264892578,2605492.0,,,,,,4490.35009765625,4490.35009765625,4464.47021484375,4464.490234375,0.0,,,,,
2023-09-06 14:00:00,45.64500045776367,45.66749954223633,45.32500076293945,45.462501525878906,3952533.0,,,,,,,,,,,114.06999969482422,114.08499908447266,113.2300033569336,113.86000061035156,1696194.0,,,,,,4464.39990234375,4469.0400390625,4455.60009765625,4461.89013671875,259502136.0,,,,,
2023-09-06 15:00:00,45.459999084472656,45.5546989440918,45.43000030517578,45.4900016784668,1861865.0,,,,,,,,,,,113.86499786376953,113.98999786376953,113.69999694824219,113.87000274658203,1025166.0,,,,,,4461.85009765625,4463.35986328125,4452.10986328125,4452.58984375,200730766.0,,,,,
2023-09-06 16:00:00,45.49250030517578,45.537498474121094,45.29499816894531,45.46500015258789,2063350.0,,,,,,,,,,,113.87999725341797,113.94999694824219,113.30999755859375,113.7300033569336,1441324.0,,,,,,4452.58984375,4455.18994140625,4442.3798828125,4452.81982421875,199562796.0,,,,,
2023-09-06 17:00:00,45.459999084472656,45.525001525878906,45.41999816894531,45.44499969482422,1245885.0,,,,,,,,,,,113.70999908447266,114.0199966430664,113.66000366210938,113.81009674072266,986724.0,,,,,,4452.7900390625,4461.47021484375,4452.2998046875,4460.81005859375,182036000.0,,,,,
2023-09-06 18:00:00,45.44499969482422,45.744998931884766,45.44499969482422,45.71500015258789,1812905.0,,,,,,,,,,,113.80400085449219,114.55000305175781,113.80000305175781,114.47000122070312,1417073.0,,,,,,4460.7900390625,4465.16015625,4457.009765625,4461.60009765625,216441000.0,,,,,
2023-09-06 19:00:00,45.71500015258789,45.724998474121094,45.599998474121094,45.6349983215332,2742396.0,,,,,,,,,,,114.47000122070312,114.58999633789062,114.2300033569336,114.51000213623047,2358082.0,,,,,,4462.919921875,4467.4501953125,4460.9599609375,4465.4599609375,342546000.0,,,,,
2023-09-07 13:00:00,45.79499816894531,45.95000076293945,45.504398345947266,45.567501068115234,4121889.0,,,,,,,,,,,115.04000091552734,115.8499984741211,114.2300033569336,114.38999938964844,3312153.0,,,,,,4434.5498046875,4446.58984375,4430.4599609375,4435.2900390625,0.0,,,,,
2023-09-07 14:00:00,45.56999969482422,45.70750045776367,45.51250076293945,45.69499969482422,2933781.0,,,,,,,,,,,114.37000274658203,114.62000274658203,113.93000030517578,114.51000213623047,1820981.0,,,,,,4435.25,4449.97021484375,4430.830078125,4445.4501953125,289903170.0,,,,,
2023-09-07 15:00:00,45.689998626708984,45.7599983215332,45.64500045776367,45.68550109863281,1500000.0,,,,,,,,,,,114.5999984741211,114.63999938964844,114.18000030517578,114.36499786376953,1089874.0,,,,,,4445.39013671875,4454.8798828125,4441.85986328125,4453.7001953125,233829149.0,,,,,
2023-09-07 16:00:00,45.689998626708984,45.71500015258789,45.505001068115234,45.69499969482422,1289221.0,,,,,,,,,,,114.37000274658203,114.43499755859375,113.69999694824219,114.33999633789062,1091163.0,,,,,,4453.7099609375,4455.52978515625,4446.41015625,4453.5400390625,186936849.0,,,,,
2023-09-07 17:00:00,45.70000076293945,45.720001220703125,45.625,45.64500045776367,1303598.0,,,,,,,,,,,114.33999633789062,114.44999694824219,114.06999969482422,114.23999786376953,811332.0,,,,,,4453.5400390625,4456.16015625,4447.35986328125,4447.39013671875,199447000.0,,,,,
2023-09-07 18:00:00,45.64500045776367,45.67995071411133,45.595001220703125,45.650001525878906,1632134.0,,,,,,,,,,,114.24500274658203,114.29499816894531,114.05999755859375,114.20999908447266,984975.0,,,,,,4447.3798828125,4454.10986328125,4444.3798828125,4452.43017578125,235507000.0,,,,,
2023-09-07 19:00:00,45.65250015258789,45.66999816894531,45.54750061035156,45.58000183105469,1991001.0,,,,,,,,,,,114.21499633789062,114.2499008178711,113.76000213623047,113.97000122070312,2339218.0,,,,,,4452.4599609375,4455.60009765625,4448.830078125,4451.5400390625,380443000.0,,,,,
2023-09-08 13:00:00,45.84000015258789,46.2599983215332,45.775001525878906,46.21500015258789,3662307.0,,,,,,,,,,,114.52999877929688,115.66000366210938,114.31999969482422,115.52999877929688,2560881.0,,,,,,4451.2998046875,4471.740234375,4450.89013671875,4471.08984375,0.0,,,,,
2023-09-08 14:00:00,46.21500015258789,46.35499954223633,46.1875,46.29999923706055,2682290.0,,,,,,,,,,,115.52999877929688,116.02899932861328,115.4749984741211,115.83879852294922,1765376.0,,,,,,4471.1201171875,4473.52978515625,4460.60009765625,4468.47021484375,247577365.0,,,,,
2023-09-08 15:00:00,46.29750061035156,46.29999923706055,46.132049560546875,46.209999084472656,1455071.0,,,,,,,,,,,115.83000183105469,115.95500183105469,115.43000030517578,115.83000183105469,1291092.0,,,,,,4468.4599609375,4471.6201171875,4461.97998046875,4465.52001953125,204785780.0,,,,,
2023-09-08 16:00:00,46.20500183105469,46.25,46.154998779296875,46.19499969482422,2089424.0,,,,,,,,,,,115.81999969482422,115.88999938964844,115.62999725341797,115.79530334472656,910272.0,,,,,,4465.52978515625,4466.31982421875,4458.31005859375,4460.2998046875,174675890.0,,,,,
2023-09-08 17:00:00,46.20750045776367,46.26499938964844,46.13999938964844,46.1421012878418,2085691.0,,,,,,,,,,,115.79000091552734,116.05000305175781,115.66000366210938,115.80000305175781,1255900.0,,,,,,4460.33984375,4464.9599609375,4453.5,4456.14013671875,174460000.0,,,,,
2023-09-08 18:00:00,46.13999938964844,46.154998779296875,46.01499938964844,46.029998779296875,2427429.0,,,,,,,,,,,115.80000305175781,115.82499694824219,115.56780242919922,115.6050033569336,1416153.0,,,,,,4456.1298828125,4457.4599609375,4448.3798828125,4449.43994140625,204993000.0,,,,,
2023-09-08 19:00:00,46.032501220703125,46.067501068115234,45.97249984741211,46.040000915527344,2553141.0,,,,,,,,,,,115.61000061035156,115.7249984741211,115.41500091552734,115.62000274658203,2838578.0,,,,,,4449.47021484375,4458.41015625,4448.5400390625,4457.990234375,336041000.0,,,,,
2023-09-11 13:00:00,46.36000061035156,46.5,45.85499954223633,46.14250183105469,6041010.0,,,,,,,,,,,116.18000030517578,116.68000030517578,114.9000015258789,115.79499816894531,3358628.0,,,,,,4480.97998046875,4490.77001953125,4470.18994140625,4480.39990234375,0.0,,,,,
2023-09-11 14:00:00,46.13999938964844,46.159950256347656,45.64500045776367,45.650001525878906,3011428.0,,,,,,,,,,,115.7750015258789,115.80000305175781,114.58000183105469,114.6050033569336,1466058.0,,,,,,4480.580078125,4480.580078125,4467.89013671875,4476.02978515625,257515852.0,,,,,
2023-09-11 15:00:00,45.647499084472656,45.724998474121094,45.467498779296875,45.6875,2208899.0,,,,,,,,,,,114.58999633789062,114.93499755859375,114.1323013305664,114.76000213623047,1473726.0,,,,,,4475.89990234375,4480.58984375,4470.39013671875,4480.080078125,210866580.0,,,,,
